user_id,country,age,year,internet_penetration,mental_health_support_index,gdp_index,youth_population_ratio,baseline_addiction_pressure,tiktok_minutes_daily,instagram_minutes_daily,night_usage_ratio,scroll_velocity,addiction_pressure,attention_span_score,dopamine_dependency_score,impulsivity_index,sleep_hours,sleep_quality_index,ASI,MHRI,addiction_score,addiction_level
3714,Afghanistan,40,2037,44.39848798,22.85425991,0.487592921,0.218526897,33.41575031,158.4688821,103.7125979,0.942620865,6.198839863,52.2681676,78.15154334,26.218148,24.21233611,10,2.459033083,100,49.81100264,63.109074,High
3715,UK,32,2053,41.21448516,40.2826017,0.638987031,0.303639997,39.15881826,90.98146989,54.10344674,0.642600182,4.517153755,52.0108219,87.90959028,14.50849166,62.29055861,6.181193631,4.859198544,98.2464656,56.84928659,56.37747863,High
3716,China,46,2042,94.39057987,36.94386901,0.64544101,0.374846747,49.55750626,193.9421903,185.1735258,0.242715937,2.772772209,54.41182499,68.40702366,37.91157161,79.25521319,6.26095884,8.058272506,100,49.33624406,68.9557858,High
3717,India,17,2033,97.20549304,83.57861202,0.435559114,0.326097691,66.62881496,139.7238724,0,0.60497335,1.726264686,78.72828196,88.35634396,13.97238724,52.8833716,5.408412581,5.160213199,94.06087021,50.6406198,54.01662873,High
3718,Denmark,30,2044,76.09932079,76.52081086,0.726090314,0.342229333,67.49474262,100.8520486,95.95518936,0.589086604,2.512169719,79.2764747,83.59939683,19.6807238,76.13677494,7.25772457,5.287307169,100,61.63185163,59.8403619,High
3719,Iceland,51,2035,41.49972848,82.0960497,0.698312381,0.412804874,78.46368846,190.3860873,62.52751045,0.90823516,2.603417061,96.62839167,78.92386686,25.29135977,33.85774394,8.253278415,2.734118718,100,53.25827838,62.64567989,High
3720,Lebanon,55,2038,83.01142291,32.20565003,0.601213036,0.261641471,79.57788777,71.55559881,34.8468571,0.311668602,3.561377975,85.8112598,91.13312867,10.64024559,65.30419068,7.147797087,7.506651185,65.66797203,45.11883941,38.15410881,Medium
3721,Turkey,23,2035,86.32538172,49.8975452,0.395191715,0.408263921,52.97173294,153.3071308,129.4841434,0.20067993,2.093703397,56.98533154,76.43406049,28.27912742,61.60681445,10,8.394560559,100,38.83060443,64.13956371,High
3722,Sweden,29,2040,65.4847561,82.47912989,0.719706319,0.204752965,60.35110736,159.4304265,49.42611436,0.265807007,2.959918565,65.6672475,82.59528826,20.88565409,17.33001563,6.355836552,7.873543945,100,19.29728809,60.44282705,High
3723,Malaysia,57,2050,59.19448952,70.9751444,0.277741195,0.351415962,27.12907498,157.1061304,102.0182047,0.243145043,3.694909959,31.99197584,78.40630541,25.91243351,73.84223332,5.024962443,8.054839656,100,46.64691838,62.95621675,High
3724,Maldives,34,2040,85.56244139,67.42950533,0.847488924,0.1852723,20.72926848,110.6650328,52.4411082,0.648384419,2.029070765,33.69695686,86.40782159,16.3106141,76.02262329,6.606641638,4.812924648,100,63.94668841,58.15530705,High
3725,Qatar,49,2047,58.39095349,62.66950338,0.542547319,0.372282778,79.16006383,172.2568382,4.776682645,0.812432985,2.871797088,95.40872353,85.24720659,17.70335209,65.6689518,4.646186187,3.500536118,100,65.33179531,58.85167604,High
3726,Maldives,32,2050,85.56244139,67.42950533,0.847488924,0.1852723,20.72926848,230.4949448,88.85980009,0.368113242,2.198091269,28.09153333,73.38710459,31.93547449,37.95233004,7.712040417,7.055094061,100,33.70069472,65.96773725,High
3727,Turkey,58,2018,86.32538172,49.8975452,0.395191715,0.408263921,52.97173294,110.6823758,115.287011,0.176412931,4.787016519,56.49999155,81.16921777,22.59693868,54.61882226,4.897962709,8.588696555,100,34.36592835,61.29846934,High
3728,Kenya,18,2023,65.96899713,88.02474579,0.341688544,0.184241956,24.88092684,124.0504118,70.10289667,0.343091617,2.303039426,31.74275917,83.82055763,19.41533085,43.82324601,6.539078886,7.255267067,100,35.63528767,59.70766542,High
3729,Argentina,46,2022,49.20509979,83.52965317,0.685143248,0.404131967,39.20297606,175.5072252,165.8196919,0.546558372,3.316561827,50.1341435,71.55609024,34.13269171,0.296454683,5.817250322,5.627533023,100,22.01056222,67.06634585,High
3730,Denmark,26,2016,76.09932079,76.52081086,0.726090314,0.342229333,67.49474262,104.0584035,114.7899029,0.664486038,1.89062153,80.78446338,81.76264114,21.88483063,1.13003551,6.671320301,4.684111698,100,27.14445927,60.94241532,High
3731,Yemen,35,2043,44.36863445,47.07147424,0.719971145,0.158145178,53.23125706,102.4198666,136.2216471,0.549798667,2.170354407,64.22723041,80.1132072,23.86415137,19.69198931,5.535654787,5.601610661,100,31.83794135,61.93207568,High
3732,Brazil,32,2037,75.32085057,55.59994838,0.918843351,0.373100466,69.58744797,50.39358455,67.1435321,0.256730292,2.611532388,74.7220538,90.20524028,11.75371167,91.30140338,5.745651526,7.946157666,69.03776999,55.91991336,40.39574083,Medium
3733,Poland,25,2020,57.23653426,42.26024325,0.274939814,0.381069082,25.47236618,16.5511326,68.42880648,0.918018781,1.732547234,43.8327418,92.91833841,8.497993908,63.13903523,7.181712785,2.655849753,79.21072077,68.29026885,43.85435734,Medium
3734,Zambia,59,2057,43.74994267,81.41375474,0.275185552,0.457115205,57.65348481,51.91091639,83.04500605,0.437812605,3.149122771,66.4097369,88.75367313,13.49559224,38.98639366,7.878810087,6.497499163,84.9904654,37.00570102,49.24302882,Medium
3735,Spain,56,2050,50.72767307,64.33826296,0.769743377,0.442593042,57.91023273,171.763869,82.3435969,0.458969974,1.483790971,67.0896322,78.82437784,25.41074659,60.70972157,4.952468421,6.328240211,100,48.71365973,62.70537329,High
3736,Haiti,53,2060,84.88631787,83.029264,0.858080449,0.28020633,36.64287098,58.33730664,76.89097994,0.967385225,3.05608332,55.99057549,88.73097612,13.52282866,6.389352683,8.815045864,2.260918197,100,41.89008536,56.76141433,High
3737,Peru,44,2035,91.1043926,72.8885797,0.730801415,0.263034766,20.65025909,149.1885905,44.52382222,0.86836745,3.067820466,38.0176081,83.85729894,19.37124127,10.4360182,6.536396383,3.053060396,100,39.95270712,59.68562064,High
3738,Ethiopia,38,2036,47.20025586,87.37131065,0.952366867,0.322065556,25.09026285,209.120069,139.5271304,0.806269171,3.144960655,41.21564627,70.94606672,34.86471994,8.092261443,6.86782321,3.54984663,100,36.29689757,67.43235997,High
3739,Sweden,26,2023,65.4847561,82.47912989,0.719706319,0.204752965,60.35110736,129.5191459,26.64778684,0.182691016,3.81505434,64.00492769,86.98608894,15.61669327,81.7053187,7.282658122,8.538471871,85.39110699,48.1603,50.50390013,High
3740,UAE,48,2048,79.08881478,22.58208631,0.94265485,0.365547534,76.83491464,67.05675726,131.2931304,0.838087309,4.013238254,93.59666082,83.47084269,19.83498877,99.98929166,6.323400306,3.29530153,100,83.51813818,59.91749438,High
3741,Switzerland,20,2040,70.33983187,80.25114083,0.51447818,0.364102261,73.26225097,112.0624809,141.4859355,0.455308641,2.132318835,82.36842379,78.8709653,25.35484164,22.35660807,9.029700138,6.35753087,100,29.39064968,62.67742082,High
3742,Dominican Republic,52,2015,47.05606051,26.51719375,0.2244002,0.4966768,47.33940517,142.7895797,85.65300073,0.209393782,3.397689093,51.5272808,80.9631183,22.84425804,48.26836537,6.665714794,8.324849746,100,32.50993395,61.42212902,High
3743,Uzbekistan,34,2050,87.32962186,33.05629573,0.761987267,0.466872725,72.11594769,143.0984545,226.7633778,0.990881966,3.009179707,91.93358701,69.17818064,36.98618323,13.26386341,5.105688861,2.072944272,100,46.26721035,68.49309161,High
3744,Spain,34,2058,50.72767307,64.33826296,0.769743377,0.442593042,57.91023273,127.0234997,100.4577806,0.17205426,3.958437434,61.35131794,81.04322665,22.74812802,88.17695864,9.680222418,8.623565917,100,50.97064973,61.37406401,High
3745,Iceland,28,2019,41.49972848,82.0960497,0.698312381,0.412804874,78.46368846,157.9002522,85.36712043,0.921937626,2.494294304,96.90244098,79.72771895,24.32673726,15.5839047,9.917881283,2.624498992,100,44.66945739,62.16336863,High
3746,Nigeria,39,2055,57.97221238,56.31534352,0.42461789,0.449411204,24.36578038,179.9758004,87.66119504,0.000528534,1.275696669,24.37635106,77.69691705,26.76369954,52.49105849,5.77591676,9.995771729,100,26.2666706,63.38184977,High
3747,USA,22,2036,62.09786701,22.200043,0.713625317,0.168088602,26.18743213,91.21058081,154.2978264,0.43791806,2.792824584,34.94579333,79.54096607,24.55084072,58.1345586,8.102392868,6.496655521,100,46.58400169,62.27542036,High
3748,Kazakhstan,37,2018,48.31452927,42.45460455,0.757612593,0.486416697,37.14272518,204.2842686,86.73518395,0.029895988,2.956838982,37.74064493,75.74837896,29.10194525,48.06167801,9.959288046,9.760832098,100,25.22667852,64.55097263,High
3749,Ukraine,43,2016,61.61534875,27.70363472,0.494172642,0.247976864,49.66521828,139.7767719,131.7528409,0.912452142,4.169611042,67.91426112,77.37253227,27.15296128,6.102407263,7.399756028,2.700382866,100,39.5492893,63.57648064,High
3750,Greece,33,2030,51.78075315,77.26103361,0.978408444,0.344023918,46.49183008,0,32.4000016,0.125889033,3.860979897,49.00961073,97.29999987,3.24000016,68.53825598,7.549785755,8.99288774,21.2355621,39.30468929,12.23778113,Low
3751,Kenya,39,2030,65.96899713,88.02474579,0.341688544,0.184241956,24.88092684,108.7287019,107.328781,0.673098474,1.749654133,38.34289632,81.99520976,21.60574829,88.57352411,8.708951037,4.615212209,100,71.21070101,60.80287414,High
3752,Philippines,29,2036,88.89551304,64.34707975,0.312067212,0.310388512,64.76269276,109.5873515,149.3384798,0.631220375,4.154386575,77.38710026,78.42284739,25.89258313,9.003688186,8.99089528,4.950236998,100,29.7506591,62.94629156,High
3753,Thailand,45,2057,62.93196009,45.74481929,0.692005781,0.285859474,27.05157481,184.8085182,97.96007871,0.779068409,2.073686233,42.63294298,76.43595026,28.27685969,72.80574933,8.023412755,3.767452731,100,67.56561101,64.13842985,High
3754,South Africa,43,2015,87.69544354,42.62420524,0.777961692,0.164255081,62.05814789,85.12416949,62.18482384,0.746877645,2.152213102,76.99570079,87.72425056,14.73089933,82.11393827,4.964024683,4.024978838,100,70.93207495,57.36544967,High
3755,El Salvador,54,2029,65.22492008,82.7977182,0.372656822,0.30014791,24.66407822,128.9497411,85.74828736,0.032448858,3.150615975,25.31305538,82.10849763,21.46980285,16.321071,5.293701484,9.740409135,100,9.458489824,60.73490142,High
3756,Haiti,38,2038,84.88631787,83.029264,0.858080449,0.28020633,36.64287098,34.85240263,28.78198116,0.388400627,3.18891886,44.41088352,94.69713468,6.36343838,99.40889139,6.607396006,6.892794984,47.35321698,65.24047077,26.85832768,Medium
3757,Ukraine,33,2018,61.61534875,27.70363472,0.494172642,0.247976864,49.66521828,70.18652039,145.6162609,0.322523066,2.852773235,56.11567961,82.01643489,21.58027813,29.80465727,9.091550473,7.41981547,100,27.80325129,60.79013907,High
3758,Ukraine,48,2032,61.61534875,27.70363472,0.494172642,0.247976864,49.66521828,167.8187996,161.0192327,0.972885264,2.859925416,69.12292355,72.59683065,32.88380322,30.98010463,5.19539604,2.216917891,100,54.40546286,66.44190161,High
3759,Brazil,13,2031,75.32085057,55.59994838,0.918843351,0.373100466,69.58744797,46.71896837,93.65660518,0.774893202,1.703964244,85.08531201,88.30203554,14.03755736,56.73532469,6.745268511,3.800854384,100,59.36339042,57.01877868,High
3760,Kazakhstan,16,2021,48.31452927,42.45460455,0.757612593,0.486416697,37.14272518,177.9571504,175.651879,0.707959766,2.897364743,51.3019205,70.53258088,35.36090294,81.90507058,8.54500754,4.336321872,100,69.27092593,67.68045147,High
3761,Serbia,16,2059,95.9842467,43.633062,0.594014155,0.190625424,26.06736057,188.3976688,137.0523881,0.442160387,4.212787944,34.9105683,72.87916193,32.54500568,45.86691396,5.787118228,6.462716906,100,40.61987245,66.27250284,High
3762,Japan,38,2024,45.22105762,67.04948832,0.948923819,0.159278959,20.68121869,194.4822179,100.9177928,0.890968333,2.915207246,38.50058534,75.38333244,29.54000107,54.58488643,6.248535852,2.872253339,100,62.93117652,64.77000054,High
3763,Iraq,16,2015,72.25590648,23.60351259,0.970895982,0.281114415,42.57557513,212.7192279,167.250187,0.016819654,4.789945734,42.9119682,68.33588209,37.99694149,61.69748781,4.631603243,9.865442771,100,31.52153005,68.99847074,High
3764,Angola,21,2016,83.04676452,77.20555401,0.572478415,0.2487121,22.72678282,166.5109673,135.639108,0.228438694,2.999316176,27.2955567,74.82082706,30.21500752,79.25773775,5.933835363,8.172490446,100,48.76641664,65.10750376,High
3765,Bangladesh,42,2036,95.43043755,30.14264105,0.880909337,0.380542771,45.45332055,145.5274102,159.4374601,0.6950128,2.158873688,59.35357656,74.58626081,30.49648703,64.67597197,5.61668822,4.439897599,100,60.13849799,65.24824351,High
3766,Poland,57,2046,57.23653426,42.26024325,0.274939814,0.381069082,25.47236618,157.1779178,169.6049962,0.508387851,2.10243341,35.64012321,72.7680905,32.6782914,16.91363698,6.817040966,5.932897189,100,28.79233255,66.3391457,High
3767,Afghanistan,16,2043,44.39848798,22.85425991,0.487592921,0.218526897,33.41575031,124.2771342,88.04382781,0.533807276,4.085691167,44.09189582,82.3065865,21.2320962,60.01454601,5.400100877,5.729541795,100,51.35956403,60.6160481,High
3768,Panama,17,2049,85.48706362,43.73208537,0.30164841,0.269281239,47.8219043,97.58423707,134.4522072,0.416344939,3.288907329,56.14880309,80.66362965,23.20364442,21.28570157,8.651303938,6.669240484,100,27.29664836,61.60182221,High
3769,Bangladesh,57,2031,95.43043755,30.14264105,0.880909337,0.380542771,45.45332055,166.2064667,3.395199792,0.166458281,1.593490719,48.78248617,85.86652779,16.96016665,43.59613777,5.4038772,8.668333754,91.4591645,28.45640012,54.20966558,High
3770,Vietnam,35,2026,56.00959287,64.26140814,0.99204308,0.375150876,58.95261813,146.9440841,41.90865303,0.166221483,3.145024774,62.27704778,84.2622719,18.88527372,86.57634921,6.316790398,8.670228138,100,49.93703392,59.44263686,High
3771,Ethiopia,28,2038,47.20025586,87.37131065,0.952366867,0.322065556,25.09026285,172.8184816,125.2303844,0.294481221,3.537800247,30.97988726,75.16259451,29.80488659,12.37768168,5.892426148,7.644150234,100,17.96808967,64.9024433,High
3772,Japan,34,2044,45.22105762,67.04948832,0.948923819,0.159278959,20.68121869,107.4841132,118.1614105,0.468309642,1.703154716,30.04741152,81.19620636,22.56455236,36.19058117,6.319470405,6.253522865,100,36.82767626,61.28227618,High
3773,Malaysia,49,2058,59.19448952,70.9751444,0.277741195,0.351415962,27.12907498,112.7657302,52.5057692,0.824125834,2.769140329,43.61159165,86.22737505,16.52714994,56.15673242,10,3.406993329,100,61.04339957,58.26357497,High
3774,Sri Lanka,20,2044,92.79481368,54.26169322,0.453537604,0.207027049,74.38126311,132.6895221,81.07714684,0.446832022,2.148217102,83.31790354,82.18611092,21.37666689,87.0726508,5.774149984,6.425343827,100,61.40960627,60.68833345,High
3775,Myanmar,45,2034,98.22632926,61.36250602,0.434873475,0.174276455,77.79335237,112.4011491,117.8229843,0.897795321,2.551286899,95.74925879,80.81465555,23.02241333,77.89379639,7.844766737,2.817637432,100,74.85871103,61.51120667,High
3776,Japan,50,2056,45.22105762,67.04948832,0.948923819,0.159278959,20.68121869,290.5094137,99.78312734,0.120516703,2.004431313,23.09155274,67.47562158,39.0292541,42.39841827,5.348159365,9.035866377,100,26.01987725,69.51462705,High
3777,Bolivia,55,2021,81.77628209,25.38859369,0.328646441,0.244791288,25.47720061,236.0671569,88.5783086,0.271772977,1.059375889,30.91266015,72.94621121,32.46454655,49.93070523,8.798027999,7.825816184,100,35.83627169,66.23227328,High
3778,Kenya,28,2056,65.96899713,88.02474579,0.341688544,0.184241956,24.88092684,120.2576024,29.48913379,0.070523764,1.60884043,26.29140211,87.52110532,14.97467362,84.61795383,7.276746826,9.43580989,77.69431864,45.12992747,46.33449613,Medium
3779,Colombia,17,2052,43.42693312,48.72680461,0.281177234,0.330705122,43.35210072,112.1472502,117.523798,0.510025566,3.990969225,53.55261204,80.86074598,22.96710482,87.70050922,7.41726111,5.919795472,100,64.25127725,61.48355241,High
3780,Egypt,28,2021,45.76265473,69.21132712,0.219452773,0.396280251,69.31160356,146.7617166,90.52195026,0.090032295,2.426929356,71.11224946,80.2263611,23.72836668,52.85618609,7.872090794,9.279741638,100,30.02938485,61.86418334,High
3781,Zimbabwe,19,2044,58.34795698,38.05591394,0.662624113,0.407274865,55.05885872,94.23376444,208.6397307,0.795684145,4.810167946,70.97254161,74.76054207,30.28734951,19.91302536,8.972868238,3.634526841,100,41.78387848,65.14367476,High
3782,Thailand,13,2026,62.93196009,45.74481929,0.692005781,0.285859474,27.05157481,93.22311847,170.2480231,0.039763707,1.947780767,27.84684895,78.04407153,26.34711416,49.81408524,9.438610382,9.681890344,100,26.4975909,63.17355708,High
3783,Zambia,21,2045,43.74994267,81.41375474,0.275185552,0.457115205,57.65348481,122.5742356,106.7230722,0.475393426,3.250360638,67.16135332,80.89189102,22.92973078,92.68028574,9.093194904,6.196852593,100,65.3558799,61.46486539,High
3784,Mexico,30,2032,83.18764257,42.00491868,0.329302971,0.339222293,50.31514235,97.71705854,2.961144285,0.420614509,3.235337473,58.72743254,91.61014976,10.06782028,61.05975852,5.47131593,6.635083924,67.16368179,47.35445964,38.61575104,Medium
3785,India,57,2060,97.20549304,83.57861202,0.435559114,0.326097691,66.62881496,131.0260608,221.2369897,0.202232857,2.982601975,70.67347209,70.6447458,35.22630504,77.32207296,8.344408054,8.382137144,100,46.75035076,67.61315252,High
3786,Mozambique,59,2057,59.185816,66.19888322,0.228753819,0.431218326,74.06948063,142.2054696,140.8407189,0.586853779,4.160411263,85.80655621,76.41281762,28.30461885,1.870401719,6.80198706,5.305169767,100,24.40935202,64.15230943,High
3787,Qatar,15,2016,58.39095349,62.66950338,0.542547319,0.372282778,79.16006383,0,72.47154944,0.386098342,1.728455394,86.88203066,93.96070421,7.247154944,63.43621373,9.007998967,6.911213266,51.67970839,47.16204054,29.46343167,Medium
3788,Uzbekistan,36,2047,87.32962186,33.05629573,0.761987267,0.466872725,72.11594769,4.416445809,144.2967304,0.197966811,4.106827211,76.07528391,87.60723531,14.87131763,59.84819772,3.905204739,8.416265512,82.27526057,37.8427713,48.5732891,Medium
3789,Cuba,40,2025,82.08144245,82.80510306,0.229878551,0.294416187,57.20795587,69.1376487,139.7709601,0.826562797,2.649150139,73.73921181,82.59094926,20.89086088,47.20395879,7.344860483,3.387497624,100,56.66449127,60.44543044,High
3790,Lebanon,22,2048,83.01142291,32.20565003,0.601213036,0.261641471,79.57788777,136.7801281,67.21634278,0.660695491,3.442822685,92.79179759,83.00029409,20.39964709,67.90702203,5.005565113,4.714436071,100,60.38133066,60.19982354,High
3791,Egypt,21,2030,45.76265473,69.21132712,0.219452773,0.396280251,69.31160356,73.7577803,53.46614231,0.012152851,2.845489017,69.55466057,89.39800645,12.72239226,86.33561519,7.890024465,9.902777196,64.09807533,43.65392162,38.4102338,Medium
3792,South Africa,25,2049,87.69544354,42.62420524,0.777961692,0.164255081,62.05814789,258.6060527,137.0931958,0.501864683,4.471354662,72.09544154,67.02506262,39.56992486,92.92351532,6.101196305,5.985082539,100,66.53634497,69.78496243,High
3793,Ethiopia,47,2047,47.20025586,87.37131065,0.952366867,0.322065556,25.09026285,173.6776169,153.7755021,0.271306704,2.106620583,30.51639692,72.71224008,32.7453119,25.67972448,5.381668797,7.82954637,100,23.69213039,66.37265595,High
3794,Afghanistan,35,2035,44.39848798,22.85425991,0.487592921,0.218526897,33.41575031,237.4968512,116.0575571,0.915112263,1.506258197,51.71799558,70.53713264,35.35544083,50.48221639,4.162111143,2.679101893,100,61.84559873,67.67772041,High
3795,Germany,59,2034,89.11411581,85.07883566,0.721569008,0.15887276,77.03642882,174.0104848,112.8027017,0.72558085,3.706982903,91.54804582,76.09890113,28.68131865,30.14637657,5.958832498,4.195353199,100,44.09642229,64.34065932,High
3796,Angola,29,2022,83.04676452,77.20555401,0.572478415,0.2487121,22.72678282,24.97009039,167.69784,0.611614697,3.145133549,34.95907676,83.94433913,19.26679304,41.86240151,7.352838689,5.107082424,100,45.39578863,59.63339652,High
3797,South Korea,58,2040,51.56298888,73.31337307,0.756823837,0.355021453,48.11963852,50.06514675,92.49910434,0.089054081,3.34673704,49.90072014,88.11964574,14.25642511,49.8822932,7.671218552,9.287567351,74.84428879,28.50330985,44.55035695,Medium
3798,Israel,19,2047,50.90641288,39.5052525,0.882407564,0.36905097,25.010043,89.31592911,0,0.930645915,4.253590512,43.6229613,92.55700591,8.931592911,78.52892169,6.713112837,2.554832682,81.88380114,76.49029744,45.40769703,Medium
3799,Czechia,28,2040,42.74057435,55.75231118,0.704910901,0.236705846,27.02402099,48.24037444,126.7178224,0.144201244,3.23273532,29.90804587,85.42015027,17.49581968,91.59898745,6.425588952,8.846390045,93.24714818,51.5675435,55.37148393,High
3800,Vietnam,52,2051,56.00959287,64.26140814,0.99204308,0.375150876,58.95261813,184.8738957,157.6372992,0.45074664,2.724662427,67.96755094,71.45740043,34.25111949,58.73632129,7.773862811,6.394026876,100,47.39802626,67.12555974,High
3801,Russia,48,2044,66.90812907,35.95546138,0.412161894,0.484202848,23.4535256,110.4895363,123.7627495,0.681041571,2.972380538,37.07435702,80.47897618,23.42522858,99.23154022,10,4.551667431,100,76.85743295,61.71261429,High
3802,Greece,32,2045,51.78075315,77.26103361,0.978408444,0.344023918,46.49183008,132.3053059,36.05266098,0.494769012,4.963643828,56.38721033,85.97016943,16.83579668,56.69120663,7.609422211,6.041847902,100,48.1363638,58.41789834,High
3803,India,36,2047,97.20549304,83.57861202,0.435559114,0.326097691,66.62881496,202.5937448,67.92842631,0.882470036,3.328650329,84.27821567,77.45648574,27.05221711,80.63263112,5.479041506,2.940239713,100,75.615117,63.52610856,High
3804,Yemen,59,2025,44.36863445,47.07147424,0.719971145,0.158145178,53.23125706,235.6032535,93.03060072,0.835341262,3.771128024,69.93808231,72.61384548,32.86338542,13.88511569,5.019908979,3.317269903,100,40.35620833,66.43169271,High
3805,Japan,17,2055,45.22105762,67.04948832,0.948923819,0.159278959,20.68121869,103.7167525,33.87184391,0.13536785,2.201785776,23.38857568,88.53428363,13.75885964,0.77013755,6.630429751,8.917057202,74.20901221,5.799782767,43.98393593,Medium
3806,Qatar,57,2019,58.39095349,62.66950338,0.542547319,0.372282778,79.16006383,38.12533287,71.17660271,0.61763626,3.846536054,91.51278903,90.89150537,10.93019356,2.70365041,8.042984274,5.058909919,79.3564182,26.05727561,45.14330588,Medium
3807,Ireland,18,2016,46.36559419,74.59128821,0.268277972,0.414090006,79.17264467,48.70429095,169.7404183,0.05220315,2.601057009,80.21670767,81.79627423,21.84447092,89.20091714,5.808828308,9.582374798,100,46.68858458,60.92223546,High
3808,Morocco,40,2027,80.36974856,45.45407217,0.716377837,0.31596084,62.37453363,188.964393,50.27837521,0.720577506,1.258764564,76.78608375,80.06310265,23.92427682,7.473818769,5.702009171,4.235379951,100,32.56000963,61.96213841,High
3809,Portugal,17,2032,50.82086608,81.00224131,0.38979927,0.393590972,46.90673132,135.9362678,85.15090004,0.73602092,3.212210162,61.62714972,81.57606935,22.10871678,61.28970762,5.515872081,4.111832638,100,60.08569062,61.05435839,High
3810,Finland,51,2040,48.23013778,82.72639099,0.654646883,0.400108573,67.37708857,66.59788373,135.8318826,0.34449115,3.125013426,74.26691156,83.13085281,20.24297663,57.62812446,5.49076745,7.244070803,100,42.59370822,60.12148832,High
3811,Zimbabwe,50,2039,58.34795698,38.05591394,0.662624113,0.407274865,55.05885872,162.4770539,19.51785967,0.786593817,3.357204213,70.79073506,84.8337572,18.19949136,78.06653181,8.005942591,3.707249461,100,70.4970186,59.09974568,High
3812,Sri Lanka,14,2058,92.79481368,54.26169322,0.453537604,0.207027049,74.38126311,55.42642157,167.7987541,0.652702451,2.734700093,87.43531212,81.39790203,22.32251756,31.34653455,6.277573885,4.778380393,100,41.78136531,61.16125878,High
3813,Denmark,55,2028,76.09932079,76.52081086,0.726090314,0.342229333,67.49474262,13.65679296,69.1149708,0.504050728,4.05028772,77.57575719,93.10235302,8.277176376,35.3259999,7.980984982,5.967594175,61.54791101,37.82502908,34.91254369,Medium
3814,Mongolia,51,2019,51.72422521,21.16114802,0.848090716,0.156377639,78.1927296,0,47.34674648,0.455272554,3.308289155,87.29818069,96.05443779,4.734674648,35.33676171,6.370461067,6.357819567,41.88427541,35.87928302,23.30947503,Low
3815,Portugal,33,2056,50.82086608,81.00224131,0.38979927,0.393590972,46.90673132,33.24206932,169.386965,0.109140505,2.667924753,49.08954142,83.11424714,20.26290343,16.84241043,4.71922723,9.126875961,100,12.78682541,60.13145172,High
3816,Indonesia,52,2016,42.66841005,36.63462808,0.656048936,0.479080584,23.37819654,189.438965,143.5881828,0.531103979,4.07448117,34.00027613,72.24773768,33.30271479,20.78949876,10,5.751168165,100,31.63890855,66.65135739,High
3817,Hungary,49,2018,75.84514626,49.21877022,0.835849043,0.274590438,28.57950092,107.8463529,48.75666799,0.156099952,3.367393861,31.70149996,86.94974826,15.66030209,19.75640072,6.299595034,8.751200385,84.54550853,16.12219844,50.10290531,High
3818,Ghana,30,2026,69.2154377,37.62476071,0.963142862,0.31571512,79.19837471,117.972,80.91737697,0.656030463,3.146539059,92.31898396,83.42588525,19.8889377,14.57626852,8.266583408,4.751756299,100,33.52935277,59.94446885,High
3819,Cambodia,58,2025,88.11222428,35.85470426,0.930592442,0.389052371,73.46858682,131.2181459,114.1793968,0.594713966,2.519785832,85.36286615,79.55020477,24.53975427,77.09783196,6.781571989,5.24228827,100,62.33747463,62.26987714,High
3820,Romania,24,2018,50.0609233,35.54754673,0.602109674,0.415246139,65.6906379,59.37082823,83.6512267,0.290530887,4.978492826,71.50125564,88.08149542,14.30220549,60.98717012,9.374020787,7.675752904,83.13226294,42.11482054,48.71723422,Medium
3821,Indonesia,29,2057,42.66841005,36.63462808,0.656048936,0.479080584,23.37819654,91.21994561,164.2184941,0.24699908,2.009016335,28.31817813,78.71346335,25.54384397,56.92789269,8.655466595,8.024007363,100,38.34390953,62.77192199,High
3822,Serbia,49,2023,95.9842467,43.633062,0.594014155,0.190625424,26.06736057,96.99492778,143.1651971,0.476062492,2.644269629,35.5886104,79.98665626,24.01601248,67.65780474,9.827342967,6.191500068,100,52.87140203,62.00800624,High
3823,Venezuela,58,2024,75.46578569,36.01587158,0.204049267,0.428315168,74.32291859,64.14153387,0,0.512487914,2.64817412,84.57267687,94.65487218,6.414153387,34.48643069,7.200272463,5.900096688,52.5702835,37.74273191,29.49221844,Medium
3824,Sudan,50,2041,90.92310213,43.87464457,0.912004273,0.19135769,57.76391829,90.84970588,58.68558965,0.797925316,2.815267799,73.72242461,87.53872537,14.95352955,73.01217329,6.010666301,3.616597471,100,68.42309929,57.47676478,High
3825,UK,27,2020,41.21448516,40.2826017,0.638987031,0.303639997,39.15881826,112.7006926,72.99257677,0.303958,3.599436406,45.23797826,84.52556088,18.56932694,27.35243459,6.18798914,7.568335999,100,25.8345373,59.28466347,High
3826,Guatemala,19,2029,69.13394019,44.44467022,0.617794608,0.475765064,41.20113368,105.1280413,76.47867191,0.403422635,3.428670317,49.26958639,84.86610723,18.16067132,81.76950714,8.256904747,6.772618918,100,57.02165898,59.08033566,High
3827,Bolivia,26,2056,81.77628209,25.38859369,0.328646441,0.244791288,25.47720061,145.9912017,122.3019308,0.34329534,3.557188565,32.3431074,77.64223896,26.82931325,61.54936,5.033592817,7.253637281,100,44.5064936,63.41465663,High
3828,Mozambique,13,2045,59.185816,66.19888322,0.228753819,0.431218326,74.06948063,90.86221939,156.7392973,0.394116804,2.91179008,81.95181671,79.36654028,24.76015166,82.16492541,6.351413104,6.847065569,100,56.84713486,62.38007583,High
